Transaction_ID,Date,Product,Category,Quantity,Price_per_Unit,Total_Sales
399,2025-01-17 14:00:00,Bread,Produce,5,354.0,1770.0
400,2025-01-17 15:00:00,Eggs,Packaged,3,365.62,1096.86
401,2025-01-17 16:00:00,Milk,Staples,8,340.38,2723.04
402,2025-01-17 17:00:00,Milk,Dairy,7,174.68,1222.76
403,2025-01-17 18:00:00,Eggs,Bakery,5,93.19,465.95
404,2025-01-17 19:00:00,Sugar,Bakery,3,294.57,883.71
405,2025-01-17 20:00:00,Eggs,Dairy,5,247.0,1235.0
406,2025-01-17 21:00:00,Milk,Bakery,3,367.13,1101.39
407,2025-01-17 22:00:00,Milk,Bakery,5,226.27,1131.35
408,2025-01-17 23:00:00,Snacks,Dairy,1,175.93,175.93
409,2025-01-18 00:00:00,Bread,Dairy,6,153.8,922.8
410,2025-01-18 01:00:00,Eggs,Staples,4,113.62,454.48
411,2025-01-18 02:00:00,Bread,Staples,4,140.22,560.88
412,2025-01-18 03:00:00,Eggs,Dairy,8,56.47,451.76
413,2025-01-18 04:00:00,Vegetables,Produce,2,179.96,359.92
414,2025-01-18 05:00:00,Milk,Bakery,4,27.92,111.68
415,2025-01-18 06:00:00,Snacks,Staples,2,101.34,202.68
416,2025-01-18 07:00:00,Bread,Bakery,1,375.92,375.92
417,2025-01-18 08:00:00,Eggs,Packaged,3,169.48,508.44
418,2025-01-18 09:00:00,Beverages,Dairy,8,337.44,2699.52
419,2025-01-18 10:00:00,Vegetables,Produce,6,361.27,2167.62
420,2025-01-18 11:00:00,Rice,Packaged,7,294.78,2063.46
421,2025-01-18 12:00:00,Sugar,Packaged,2,479.76,959.52
422,2025-01-18 13:00:00,Bread,Packaged,6,20.51,123.06
423,2025-01-18 14:00:00,Snacks,Dairy,8,371.94,2975.52
424,2025-01-18 15:00:00,Rice,Staples,8,479.81,3838.48
425,2025-01-18 16:00:00,Beverages,Dairy,4,432.51,1730.04
426,2025-01-18 17:00:00,Sugar,Staples,6,92.27,553.62
427,2025-01-18 18:00:00,Beverages,Packaged,5,170.14,850.7
428,2025-01-18 19:00:00,Rice,Packaged,9,94.5,850.5
429,2025-01-18 20:00:00,Sugar,Produce,8,304.64,2437.12
430,2025-01-18 21:00:00,Beverages,Staples,2,358.97,717.94
431,2025-01-18 22:00:00,Snacks,Packaged,7,165.37,1157.59
432,2025-01-18 23:00:00,Eggs,Bakery,7,274.36,1920.52
433,2025-01-19 00:00:00,Milk,Produce,1,348.55,348.55
434,2025-01-19 01:00:00,Eggs,Dairy,1,216.46,216.46
435,2025-01-19 02:00:00,Rice,Produce,4,428.47,1713.88
436,2025-01-19 03:00:00,Bread,Bakery,5,388.06,1940.3
437,2025-01-19 04:00:00,Milk,Staples,4,41.69,166.76
438,2025-01-19 05:00:00,Vegetables,Dairy,7,314.35,2200.45
439,2025-01-19 06:00:00,Snacks,Dairy,3,125.31,375.93
440,2025-01-19 07:00:00,Vegetables,Staples,7,283.18,1982.26
441,2025-01-19 08:00:00,Sugar,Produce,8,478.88,3831.04
442,2025-01-19 09:00:00,Milk,Packaged,6,440.74,2644.44
443,2025-01-19 10:00:00,Vegetables,Produce,6,208.21,1249.26
444,2025-01-19 11:00:00,Vegetables,Bakery,8,152.84,1222.72
445,2025-01-19 12:00:00,Beverages,Packaged,8,124.86,998.88
446,2025-01-19 13:00:00,Eggs,Produce,7,270.93,1896.51
447,2025-01-19 14:00:00,Beverages,Staples,6,65.98,395.88
448,2025-01-19 15:00:00,Milk,Bakery,6,279.14,1674.84
449,2025-01-19 16:00:00,Milk,Bakery,6,10.65,63.9
450,2025-01-19 17:00:00,Rice,Bakery,8,168.69,1349.52
451,2025-01-19 18:00:00,Beverages,Packaged,1,117.77,117.77
452,2025-01-19 19:00:00,Fruits,Dairy,5,485.9,2429.5
453,2025-01-19 20:00:00,Eggs,Packaged,3,366.35,1099.05
454,2025-01-19 21:00:00,Milk,Produce,8,181.33,1450.64
455,2025-01-19 22:00:00,Rice,Dairy,6,55.49,332.94
456,2025-01-19 23:00:00,Beverages,Produce,2,263.23,526.46
457,2025-01-20 00:00:00,Eggs,Dairy,7,114.59,802.13
458,2025-01-20 01:00:00,Beverages,Packaged,7,272.85,1909.95
459,2025-01-20 02:00:00,Vegetables,Bakery,5,419.33,2096.65
460,2025-01-20 03:00:00,Rice,Staples,8,311.74,2493.92
461,2025-01-20 04:00:00,Eggs,Bakery,5,320.56,1602.8
462,2025-01-20 05:00:00,Sugar,Packaged,1,275.1,275.1
463,2025-01-20 06:00:00,Sugar,Dairy,9,464.36,4179.24
464,2025-01-20 07:00:00,Eggs,Bakery,4,466.63,1866.52
465,2025-01-20 08:00:00,Beverages,Packaged,2,261.23,522.46
466,2025-01-20 09:00:00,Rice,Produce,4,159.82,639.28
467,2025-01-20 10:00:00,Sugar,Staples,9,235.2,2116.8
468,2025-01-20 11:00:00,Rice,Bakery,2,101.41,202.82
469,2025-01-20 12:00:00,Sugar,Dairy,4,321.81,1287.24
470,2025-01-20 13:00:00,Vegetables,Produce,2,255.05,510.1
471,2025-01-20 14:00:00,Beverages,Packaged,5,60.62,303.1
472,2025-01-20 15:00:00,Vegetables,Staples,3,106.85,320.55
473,2025-01-20 16:00:00,Sugar,Dairy,2,245.02,490.04
474,2025-01-20 17:00:00,Vegetables,Packaged,9,444.92,4004.28
475,2025-01-20 18:00:00,Sugar,Packaged,5,287.53,1437.65
476,2025-01-20 19:00:00,Eggs,Bakery,5,343.95,1719.75
477,2025-01-20 20:00:00,Vegetables,Bakery,1,176.12,176.12
478,2025-01-20 21:00:00,Bread,Dairy,6,289.99,1739.94
479,2025-01-20 22:00:00,Beverages,Packaged,7,229.22,1604.54
480,2025-01-20 23:00:00,Milk,Bakery,1,332.97,332.97
481,2025-01-21 00:00:00,Fruits,Staples,9,34.78,313.02
482,2025-01-21 01:00:00,Vegetables,Staples,8,251.72,2013.76
483,2025-01-21 02:00:00,Snacks,Packaged,8,155.04,1240.32
484,2025-01-21 03:00:00,Beverages,Bakery,7,169.83,1188.81
485,2025-01-21 04:00:00,Bread,Dairy,5,480.85,2404.25
486,2025-01-21 05:00:00,Bread,Dairy,3,99.52,298.56
487,2025-01-21 06:00:00,Sugar,Dairy,9,162.51,1462.59
488,2025-01-21 07:00:00,Sugar,Staples,7,259.85,1818.95
489,2025-01-21 08:00:00,Fruits,Bakery,8,432.88,3463.04
490,2025-01-21 09:00:00,Eggs,Bakery,6,214.17,1285.02
491,2025-01-21 10:00:00,Snacks,Staples,5,374.49,1872.45
492,2025-01-21 11:00:00,Milk,Dairy,8,429.62,3436.96
493,2025-01-21 12:00:00,Fruits,Dairy,3,161.91,485.73
494,2025-01-21 13:00:00,Rice,Packaged,7,202.45,1417.15
495,2025-01-21 14:00:00,Milk,Produce,2,184.71,369.42
496,2025-01-21 15:00:00,Vegetables,Bakery,3,418.1,1254.3
497,2025-01-21 16:00:00,Beverages,Bakery,2,31.73,63.46
498,2025-01-21 17:00:00,Rice,Bakery,5,161.13,805.65
499,2025-01-21 18:00:00,Rice,Produce,7,342.91,2400.37
500,2025-01-21 19:00:00,Fruits,Packaged,1,287.07,287.07
501,2025-01-21 20:00:00,Eggs,Produce,9,223.78,2014.02
502,2025-01-21 21:00:00,Fruits,Dairy,1,274.57,274.57
503,2025-01-21 22:00:00,Vegetables,Dairy,1,106.82,106.82
504,2025-01-21 23:00:00,Eggs,Bakery,8,221.05,1768.4
505,2025-01-22 00:00:00,Vegetables,Staples,6,255.83,1534.98
506,2025-01-22 01:00:00,Eggs,Bakery,6,451.58,2709.48
507,2025-01-22 02:00:00,Bread,Staples,9,137.81,1240.29
508,2025-01-22 03:00:00,Rice,Produce,4,435.24,1740.96
509,2025-01-22 04:00:00,Snacks,Dairy,8,325.68,2605.44
510,2025-01-22 05:00:00,Beverages,Staples,4,19.97,79.88
511,2025-01-22 06:00:00,Vegetables,Produce,2,365.07,730.14
512,2025-01-22 07:00:00,Milk,Dairy,8,27.42,219.36
513,2025-01-22 08:00:00,Eggs,Staples,7,498.72,3491.04
514,2025-01-22 09:00:00,Beverages,Bakery,4,437.59,1750.36
515,2025-01-22 10:00:00,Milk,Bakery,9,155.7,1401.3
516,2025-01-22 11:00:00,Beverages,Bakery,9,136.13,1225.17
517,2025-01-22 12:00:00,Snacks,Produce,8,196.91,1575.28
518,2025-01-22 13:00:00,Milk,Bakery,1,184.52,184.52
519,2025-01-22 14:00:00,Fruits,Packaged,7,192.45,1347.15
520,2025-01-22 15:00:00,Sugar,Dairy,5,165.96,829.8
521,2025-01-22 16:00:00,Fruits,Produce,7,314.36,2200.52
522,2025-01-22 17:00:00,Sugar,Bakery,9,90.49,814.41
523,2025-01-22 18:00:00,Fruits,Dairy,2,424.53,849.06
524,2025-01-22 19:00:00,Sugar,Staples,4,408.08,1632.32
525,2025-01-22 20:00:00,Sugar,Bakery,4,243.48,973.92
526,2025-01-22 21:00:00,Rice,Dairy,2,427.84,855.68
527,2025-01-22 22:00:00,Eggs,Packaged,3,131.1,393.3
528,2025-01-22 23:00:00,Eggs,Staples,8,18.61,148.88
529,2025-01-23 00:00:00,Rice,Packaged,9,313.41,2820.69
530,2025-01-23 01:00:00,Beverages,Dairy,6,234.38,1406.28
531,2025-01-23 02:00:00,Bread,Packaged,2,287.91,575.82
532,2025-01-23 03:00:00,Beverages,Dairy,2,450.68,901.36
533,2025-01-23 04:00:00,Milk,Dairy,7,485.26,3396.82
534,2025-01-23 05:00:00,Milk,Packaged,8,320.88,2567.04
535,2025-01-23 06:00:00,Sugar,Dairy,8,384.39,3075.12
536,2025-01-23 07:00:00,Fruits,Bakery,6,51.07,306.42
537,2025-01-23 08:00:00,Fruits,Dairy,8,88.75,710.0
538,2025-01-23 09:00:00,Eggs,Produce,1,369.27,369.27
539,2025-01-23 10:00:00,Vegetables,Dairy,9,221.37,1992.33
540,2025-01-23 11:00:00,Beverages,Produce,1,228.52,228.52
541,2025-01-23 12:00:00,Snacks,Dairy,3,161.22,483.66
542,2025-01-23 13:00:00,Fruits,Dairy,9,307.6,2768.4
543,2025-01-23 14:00:00,Snacks,Packaged,5,100.73,503.65
544,2025-01-23 15:00:00,Sugar,Bakery,9,317.19,2854.71
545,2025-01-23 16:00:00,Snacks,Bakery,9,95.16,856.44
546,2025-01-23 17:00:00,Rice,Staples,6,41.27,247.62
547,2025-01-23 18:00:00,Snacks,Packaged,1,171.88,171.88
548,2025-01-23 19:00:00,Bread,Packaged,7,123.26,862.82
549,2025-01-23 20:00:00,Sugar,Bakery,6,445.61,2673.66
550,2025-01-23 21:00:00,Beverages,Packaged,9,36.93,332.37
551,2025-01-23 22:00:00,Rice,Bakery,7,96.54,675.78
552,2025-01-23 23:00:00,Fruits,Packaged,4,278.87,1115.48
553,2025-01-24 00:00:00,Milk,Dairy,7,245.72,1720.04
554,2025-01-24 01:00:00,Beverages,Bakery,2,32.47,64.94
555,2025-01-24 02:00:00,Milk,Bakery,6,13.55,81.3
556,2025-01-24 03:00:00,Sugar,Produce,6,494.15,2964.9
557,2025-01-24 04:00:00,Rice,Packaged,2,332.83,665.66
558,2025-01-24 05:00:00,Eggs,Packaged,4,189.05,756.2
559,2025-01-24 06:00:00,Fruits,Bakery,8,240.51,1924.08
560,2025-01-24 07:00:00,Bread,Dairy,8,140.61,1124.88
561,2025-01-24 08:00:00,Eggs,Dairy,8,178.99,1431.92
562,2025-01-24 09:00:00,Sugar,Dairy,8,328.03,2624.24
563,2025-01-24 10:00:00,Beverages,Packaged,1,442.58,442.58
564,2025-01-24 11:00:00,Bread,Produce,2,100.22,200.44
565,2025-01-24 12:00:00,Snacks,Bakery,4,421.78,1687.12
566,2025-01-24 13:00:00,Bread,Staples,9,69.56,626.04
567,2025-01-24 14:00:00,Sugar,Produce,3,115.35,346.05
568,2025-01-24 15:00:00,Vegetables,Staples,6,28.22,169.32
569,2025-01-24 16:00:00,Snacks,Produce,7,79.0,553.0
570,2025-01-24 17:00:00,Milk,Dairy,8,459.48,3675.84
571,2025-01-24 18:00:00,Fruits,Packaged,7,235.12,1645.84
572,2025-01-24 19:00:00,Milk,Staples,3,48.06,144.18
573,2025-01-24 20:00:00,Bread,Produce,6,480.27,2881.62
574,2025-01-24 21:00:00,Milk,Packaged,5,440.71,2203.55
575,2025-01-24 22:00:00,Sugar,Staples,4,379.79,1519.16
576,2025-01-24 23:00:00,Beverages,Bakery,1,467.4,467.4
577,2025-01-25 00:00:00,Fruits,Produce,7,117.86,825.02
578,2025-01-25 01:00:00,Milk,Bakery,8,419.82,3358.56
579,2025-01-25 02:00:00,Milk,Dairy,2,348.1,696.2
580,2025-01-25 03:00:00,Bread,Bakery,7,436.18,3053.26
581,2025-01-25 04:00:00,Beverages,Bakery,6,400.49,2402.94
582,2025-01-25 05:00:00,Eggs,Produce,5,179.78,898.9
583,2025-01-25 06:00:00,Milk,Dairy,4,389.46,1557.84
584,2025-01-25 07:00:00,Sugar,Bakery,2,138.6,277.2
585,2025-01-25 08:00:00,Vegetables,Packaged,6,171.01,1026.06
586,2025-01-25 09:00:00,Fruits,Staples,5,62.87,314.35
587,2025-01-25 10:00:00,Milk,Bakery,2,468.19,936.38
588,2025-01-25 11:00:00,Sugar,Dairy,7,152.59,1068.13
589,2025-01-25 12:00:00,Sugar,Bakery,6,265.11,1590.66
590,2025-01-25 13:00:00,Fruits,Staples,9,201.75,1815.75
591,2025-01-25 14:00:00,Eggs,Dairy,5,480.36,2401.8
592,2025-01-25 15:00:00,Sugar,Produce,9,174.17,1567.53
593,2025-01-25 16:00:00,Vegetables,Dairy,9,391.49,3523.41
594,2025-01-25 17:00:00,Sugar,Produce,1,429.15,429.15
595,2025-01-25 18:00:00,Sugar,Dairy,5,223.45,1117.25
596,2025-01-25 19:00:00,Sugar,Staples,9,195.3,1757.7
597,2025-01-25 20:00:00,Eggs,Staples,7,376.4,2634.8
598,2025-01-25 21:00:00,Milk,Dairy,6,457.32,2743.92
599,2025-01-25 22:00:00,Sugar,Bakery,6,379.92,2279.52
600,2025-01-25 23:00:00,Beverages,Staples,7,121.29,849.03
601,2025-01-26 00:00:00,Milk,Produce,1,445.27,445.27
602,2025-01-26 01:00:00,Eggs,Produce,4,199.92,799.68
603,2025-01-26 02:00:00,Rice,Packaged,1,292.35,292.35
604,2025-01-26 03:00:00,Milk,Produce,6,417.4,2504.4
605,2025-01-26 04:00:00,Milk,Packaged,4,102.31,409.24
606,2025-01-26 05:00:00,Snacks,Dairy,1,394.41,394.41
607,2025-01-26 06:00:00,Bread,Dairy,9,302.12,2719.08
608,2025-01-26 07:00:00,Snacks,Dairy,4,447.74,1790.96
609,2025-01-26 08:00:00,Vegetables,Bakery,6,94.27,565.62
610,2025-01-26 09:00:00,Bread,Bakery,7,216.13,1512.91
611,2025-01-26 10:00:00,Fruits,Packaged,8,418.09,3344.72
612,2025-01-26 11:00:00,Fruits,Produce,9,19.42,174.78
613,2025-01-26 12:00:00,Eggs,Produce,9,64.98,584.82
614,2025-01-26 13:00:00,Bread,Dairy,8,495.38,3963.04
615,2025-01-26 14:00:00,Milk,Staples,3,147.39,442.17
616,2025-01-26 15:00:00,Fruits,Bakery,2,488.02,976.04
617,2025-01-26 16:00:00,Sugar,Bakery,5,99.44,497.2
618,2025-01-26 17:00:00,Beverages,Dairy,1,186.94,186.94
619,2025-01-26 18:00:00,Milk,Bakery,3,378.91,1136.73
620,2025-01-26 19:00:00,Vegetables,Dairy,1,332.31,332.31
621,2025-01-26 20:00:00,Sugar,Packaged,3,294.75,884.25
622,2025-01-26 21:00:00,Sugar,Produce,4,269.65,1078.6
623,2025-01-26 22:00:00,Bread,Staples,7,423.29,2963.03
624,2025-01-26 23:00:00,Eggs,Produce,5,125.12,625.6
625,2025-01-27 00:00:00,Vegetables,Produce,5,226.81,1134.05
626,2025-01-27 01:00:00,Fruits,Packaged,1,86.17,86.17
627,2025-01-27 02:00:00,Bread,Bakery,8,302.01,2416.08
628,2025-01-27 03:00:00,Fruits,Staples,4,132.77,531.08
629,2025-01-27 04:00:00,Bread,Bakery,5,173.58,867.9
630,2025-01-27 05:00:00,Bread,Produce,2,240.91,481.82
631,2025-01-27 06:00:00,Bread,Dairy,1,23.12,23.12
632,2025-01-27 07:00:00,Eggs,Produce,9,55.05,495.45
633,2025-01-27 08:00:00,Bread,Bakery,2,346.11,692.22
634,2025-01-27 09:00:00,Rice,Produce,6,220.2,1321.2
635,2025-01-27 10:00:00,Beverages,Dairy,1,433.75,433.75
636,2025-01-27 11:00:00,Fruits,Packaged,1,350.39,350.39
637,2025-01-27 12:00:00,Milk,Bakery,9,13.97,125.73
638,2025-01-27 13:00:00,Snacks,Produce,4,312.19,1248.76
639,2025-01-27 14:00:00,Vegetables,Bakery,9,55.93,503.37
640,2025-01-27 15:00:00,Eggs,Packaged,5,392.66,1963.3
641,2025-01-27 16:00:00,Milk,Produce,7,495.84,3470.88
642,2025-01-27 17:00:00,Sugar,Produce,1,270.29,270.29
643,2025-01-27 18:00:00,Rice,Bakery,6,344.56,2067.36
644,2025-01-27 19:00:00,Snacks,Bakery,8,126.28,1010.24
645,2025-01-27 20:00:00,Milk,Dairy,1,224.42,224.42
646,2025-01-27 21:00:00,Milk,Packaged,9,429.49,3865.41
647,2025-01-27 22:00:00,Rice,Dairy,3,92.04,276.12
648,2025-01-27 23:00:00,Snacks,Produce,1,140.11,140.11
649,2025-01-28 00:00:00,Sugar,Bakery,1,228.26,228.26
650,2025-01-28 01:00:00,Bread,Produce,6,359.0,2154.0
651,2025-01-28 02:00:00,Fruits,Produce,6,194.18,1165.08
652,2025-01-28 03:00:00,Sugar,Staples,1,464.59,464.59
653,2025-01-28 04:00:00,Bread,Staples,3,56.28,168.84
654,2025-01-28 05:00:00,Eggs,Produce,7,191.69,1341.83
655,2025-01-28 06:00:00,Beverages,Bakery,3,357.39,1072.17
656,2025-01-28 07:00:00,Vegetables,Produce,3,120.73,362.19
657,2025-01-28 08:00:00,Vegetables,Staples,3,331.64,994.92
658,2025-01-28 09:00:00,Fruits,Bakery,7,90.47,633.29
659,2025-01-28 10:00:00,Snacks,Produce,4,37.43,149.72
660,2025-01-28 11:00:00,Rice,Packaged,4,69.3,277.2
661,2025-01-28 12:00:00,Snacks,Packaged,3,465.69,1397.07
662,2025-01-28 13:00:00,Rice,Produce,9,280.36,2523.24
663,2025-01-28 14:00:00,Snacks,Bakery,2,400.21,800.42
664,2025-01-28 15:00:00,Beverages,Produce,4,173.0,692.0
665,2025-01-28 16:00:00,Eggs,Produce,8,300.4,2403.2
666,2025-01-28 17:00:00,Eggs,Staples,6,252.53,1515.18
667,2025-01-28 18:00:00,Bread,Packaged,7,473.41,3313.87
668,2025-01-28 19:00:00,Eggs,Staples,7,376.31,2634.17
669,2025-01-28 20:00:00,Eggs,Staples,2,367.97,735.94
670,2025-01-28 21:00:00,Sugar,Produce,4,32.71,130.84
671,2025-01-28 22:00:00,Sugar,Staples,6,279.34,1676.04
672,2025-01-28 23:00:00,Bread,Packaged,3,238.83,716.49
673,2025-01-29 00:00:00,Fruits,Staples,9,464.64,4181.76
674,2025-01-29 01:00:00,Sugar,Packaged,4,136.1,544.4
675,2025-01-29 02:00:00,Fruits,Staples,2,142.22,284.44
676,2025-01-29 03:00:00,Milk,Packaged,6,211.56,1269.36
677,2025-01-29 04:00:00,Sugar,Staples,1,129.25,129.25
678,2025-01-29 05:00:00,Beverages,Staples,6,73.3,439.8
679,2025-01-29 06:00:00,Bread,Bakery,1,430.13,430.13
680,2025-01-29 07:00:00,Milk,Packaged,8,283.56,2268.48
681,2025-01-29 08:00:00,Beverages,Packaged,5,432.07,2160.35
682,2025-01-29 09:00:00,Beverages,Packaged,6,417.26,2503.56
683,2025-01-29 10:00:00,Beverages,Dairy,2,148.2,296.4
684,2025-01-29 11:00:00,Fruits,Staples,2,278.39,556.78
685,2025-01-29 12:00:00,Snacks,Packaged,9,50.78,457.02
686,2025-01-29 13:00:00,Milk,Dairy,3,458.47,1375.41
687,2025-01-29 14:00:00,Rice,Bakery,6,208.09,1248.54
688,2025-01-29 15:00:00,Milk,Packaged,5,202.9,1014.5
689,2025-01-29 16:00:00,Snacks,Packaged,4,158.35,633.4
690,2025-01-29 17:00:00,Milk,Dairy,2,235.73,471.46
691,2025-01-29 18:00:00,Eggs,Staples,8,133.36,1066.88
692,2025-01-29 19:00:00,Rice,Bakery,7,193.68,1355.76
693,2025-01-29 20:00:00,Snacks,Packaged,2,401.97,803.94
694,2025-01-29 21:00:00,Fruits,Staples,6,418.79,2512.74
695,2025-01-29 22:00:00,Vegetables,Bakery,8,159.05,1272.4
696,2025-01-29 23:00:00,Snacks,Produce,7,239.82,1678.74
697,2025-01-30 00:00:00,Bread,Produce,1,438.17,438.17
698,2025-01-30 01:00:00,Snacks,Bakery,5,35.81,179.05
699,2025-01-30 02:00:00,Eggs,Dairy,2,445.68,891.36
700,2025-01-30 03:00:00,Vegetables,Bakery,6,117.4,704.4
701,2025-01-30 04:00:00,Eggs,Bakery,7,342.48,2397.36
702,2025-01-30 05:00:00,Vegetables,Dairy,7,295.45,2068.15
703,2025-01-30 06:00:00,Bread,Dairy,3,280.94,842.82
704,2025-01-30 07:00:00,Fruits,Staples,7,431.09,3017.63
705,2025-01-30 08:00:00,Eggs,Staples,5,59.77,298.85
706,2025-01-30 09:00:00,Eggs,Dairy,8,180.04,1440.32
707,2025-01-30 10:00:00,Beverages,Produce,8,273.74,2189.92
708,2025-01-30 11:00:00,Vegetables,Produce,7,407.53,2852.71
709,2025-01-30 12:00:00,Sugar,Bakery,6,116.06,696.36
710,2025-01-30 13:00:00,Vegetables,Packaged,2,403.44,806.88
711,2025-01-30 14:00:00,Beverages,Bakery,6,205.82,1234.92
712,2025-01-30 15:00:00,Milk,Bakery,9,102.57,923.13
713,2025-01-30 16:00:00,Vegetables,Packaged,2,381.9,763.8
714,2025-01-30 17:00:00,Fruits,Dairy,1,54.54,54.54
715,2025-01-30 18:00:00,Beverages,Produce,5,262.24,1311.2
716,2025-01-30 19:00:00,Milk,Bakery,6,41.3,247.8
717,2025-01-30 20:00:00,Rice,Packaged,3,184.64,553.92
718,2025-01-30 21:00:00,Beverages,Staples,8,304.53,2436.24
719,2025-01-30 22:00:00,Rice,Bakery,7,282.5,1977.5
720,2025-01-30 23:00:00,Eggs,Produce,2,208.28,416.56
721,2025-01-31 00:00:00,Beverages,Dairy,7,220.23,1541.61
722,2025-01-31 01:00:00,Bread,Bakery,1,121.12,121.12
723,2025-01-31 02:00:00,Rice,Bakery,9,233.38,2100.42
724,2025-01-31 03:00:00,Fruits,Packaged,7,477.09,3339.63
725,2025-01-31 04:00:00,Bread,Staples,6,426.72,2560.32
726,2025-01-31 05:00:00,Snacks,Staples,2,81.16,162.32
727,2025-01-31 06:00:00,Snacks,Dairy,3,24.59,73.77
728,2025-01-31 07:00:00,Milk,Produce,1,467.43,467.43
729,2025-01-31 08:00:00,Eggs,Dairy,5,268.11,1340.55
730,2025-01-31 09:00:00,Beverages,Bakery,9,273.54,2461.86
731,2025-01-31 10:00:00,Sugar,Bakery,6,392.55,2355.3
732,2025-01-31 11:00:00,Fruits,Staples,5,164.2,821.0
733,2025-01-31 12:00:00,Rice,Produce,3,246.13,738.39
734,2025-01-31 13:00:00,Bread,Packaged,5,484.64,2423.2
735,2025-01-31 14:00:00,Snacks,Produce,8,339.35,2714.8
736,2025-01-31 15:00:00,Fruits,Bakery,2,85.34,170.68
737,2025-01-31 16:00:00,Sugar,Packaged,5,75.28,376.4
738,2025-01-31 17:00:00,Beverages,Produce,6,110.09,660.54
739,2025-01-31 18:00:00,Milk,Produce,8,385.69,3085.52
740,2025-01-31 19:00:00,Sugar,Packaged,8,154.73,1237.84
741,2025-01-31 20:00:00,Fruits,Bakery,5,20.48,102.4
742,2025-01-31 21:00:00,Sugar,Produce,9,472.65,4253.85
743,2025-01-31 22:00:00,Fruits,Packaged,4,93.16,372.64
744,2025-01-31 23:00:00,Fruits,Bakery,9,14.68,132.12
745,2025-02-01 00:00:00,Vegetables,Packaged,7,126.19,883.33
746,2025-02-01 01:00:00,Rice,Packaged,6,125.16,750.96
747,2025-02-01 02:00:00,Snacks,Produce,4,216.78,867.12
748,2025-02-01 03:00:00,Vegetables,Bakery,2,460.99,921.98
749,2025-02-01 04:00:00,Beverages,Produce,8,440.8,3526.4
750,2025-02-01 05:00:00,Vegetables,Dairy,6,233.88,1403.28
751,2025-02-01 06:00:00,Eggs,Dairy,3,211.34,634.02
752,2025-02-01 07:00:00,Eggs,Bakery,7,281.95,1973.65
753,2025-02-01 08:00:00,Snacks,Packaged,7,129.29,905.03
754,2025-02-01 09:00:00,Sugar,Produce,6,35.57,213.42
755,2025-02-01 10:00:00,Rice,Produce,2,470.22,940.44
756,2025-02-01 11:00:00,Snacks,Bakery,8,101.48,811.84
757,2025-02-01 12:00:00,Fruits,Bakery,1,107.22,107.22
758,2025-02-01 13:00:00,Bread,Dairy,1,241.51,241.51
759,2025-02-01 14:00:00,Rice,Staples,6,250.89,1505.34
760,2025-02-01 15:00:00,Rice,Bakery,5,19.03,95.15
761,2025-02-01 16:00:00,Fruits,Staples,9,82.5,742.5
762,2025-02-01 17:00:00,Fruits,Bakery,7,195.3,1367.1
763,2025-02-01 18:00:00,Milk,Packaged,2,345.03,690.06
764,2025-02-01 19:00:00,Snacks,Packaged,7,121.93,853.51
765,2025-02-01 20:00:00,Fruits,Dairy,3,217.28,651.84
766,2025-02-01 21:00:00,Eggs,Dairy,1,283.1,283.1
767,2025-02-01 22:00:00,Beverages,Staples,8,445.41,3563.28
768,2025-02-01 23:00:00,Bread,Bakery,3,169.77,509.31
769,2025-02-02 00:00:00,Snacks,Produce,8,75.44,603.52
770,2025-02-02 01:00:00,Eggs,Dairy,7,249.74,1748.18
771,2025-02-02 02:00:00,Sugar,Produce,2,375.89,751.78
772,2025-02-02 03:00:00,Fruits,Produce,1,63.83,63.83
773,2025-02-02 04:00:00,Fruits,Bakery,7,218.09,1526.63
774,2025-02-02 05:00:00,Rice,Staples,1,18.71,18.71
775,2025-02-02 06:00:00,Eggs,Bakery,6,26.44,158.64
776,2025-02-02 07:00:00,Rice,Dairy,8,246.65,1973.2
777,2025-02-02 08:00:00,Milk,Produce,7,156.12,1092.84
778,2025-02-02 09:00:00,Rice,Bakery,4,424.1,1696.4
779,2025-02-02 10:00:00,Milk,Bakery,1,305.06,305.06
780,2025-02-02 11:00:00,Milk,Bakery,1,232.43,232.43
781,2025-02-02 12:00:00,Fruits,Dairy,4,209.89,839.56
782,2025-02-02 13:00:00,Sugar,Staples,5,253.65,1268.25
783,2025-02-02 14:00:00,Rice,Bakery,7,29.82,208.74
784,2025-02-02 15:00:00,Eggs,Dairy,4,447.47,1789.88
785,2025-02-02 16:00:00,Milk,Produce,1,499.17,499.17
786,2025-02-02 17:00:00,Fruits,Packaged,7,98.93,692.51
787,2025-02-02 18:00:00,Bread,Dairy,2,68.99,137.98
788,2025-02-02 19:00:00,Snacks,Packaged,2,80.35,160.7
789,2025-02-02 20:00:00,Sugar,Bakery,8,333.9,2671.2
790,2025-02-02 21:00:00,Vegetables,Bakery,5,334.11,1670.55
791,2025-02-02 22:00:00,Bread,Dairy,2,425.48,850.96
792,2025-02-02 23:00:00,Snacks,Packaged,5,378.39,1891.95
793,2025-02-03 00:00:00,Bread,Bakery,8,230.35,1842.8
794,2025-02-03 01:00:00,Rice,Produce,6,310.3,1861.8
795,2025-02-03 02:00:00,Milk,Staples,3,347.26,1041.78
796,2025-02-03 03:00:00,Sugar,Staples,8,261.24,2089.92
797,2025-02-03 04:00:00,Beverages,Bakery,9,243.07,2187.63
798,2025-02-03 05:00:00,Milk,Packaged,5,326.1,1630.5
